path,target_label,urdu_text,file_id,duration,rms,final_status,audio_status,target_id,true_context_text
audio/7_1_4_04.wav,Disgust,اپنی گاڑی ہٹائیے تاکہ میں پارک کر سکوں,7_1_4_04,1.98530612244898,0.1289993673563003,clean_ok,ok,5,[CURR] اپنی گاڑی ہٹائیے تاکہ میں پارک کر سکوں
audio/4_0_7_28.wav,Sad,کا ایک بیٹا دربدر کی ٹھوکریں کھا رہا عیسا,4_0_7_28,6.141678004535147,0.1437006890773773,clean_ok,ok,3,[CURR] کا ایک بیٹا دربدر کی ٹھوکریں کھا رہا عیسا
audio/7_1_4_37.wav,Disgust,آپ نہیں سمجھیں گی بھابھی,7_1_4_37,1.5208843537414969,0.1597756892442703,clean_ok,ok,5,[CURR] آپ نہیں سمجھیں گی بھابھی
audio/6_1_2_30.wav,Fear,مجھے اپنے ابو سے ملنا ہے لے کے چلو مجھے ان کے پاس,6_1_2_30,1.594625850340136,0.1945861428976059,clean_ok,ok,4,[CURR] مجھے اپنے ابو سے ملنا ہے لے کے چلو مجھے ان کے پاس
audio/6_1_1_06.wav,Angry,کیا بدتمیزی ہاتھ چھوڑو میرا کہا نا ہاتھ چھوڑو,6_1_1_06,2.493310657596372,0.1022811606526374,clean_ok,ok,2,[CURR] کیا بدتمیزی ہاتھ چھوڑو میرا کہا نا ہاتھ چھوڑو
audio/8_1_4_19.wav,Disgust,یہی عقیدت مانگی تھی اج جس کے تم وہ دعوے کرتے تھے,8_1_4_19,4.887414965986395,0.0686690062284469,clean_ok,ok,5,[CURR] یہی عقیدت مانگی تھی اج جس کے تم وہ دعوے کرتے تھے
audio/1_0_4_50.wav,Disgust,جاؤ تم لوگ بعد میں بات کروں گا تم سے نکمے کہیں کے,1_0_4_50,2.879274376417233,0.0841172933578491,clean_ok,ok,5,[CURR] جاؤ تم لوگ بعد میں بات کروں گا تم سے نکمے کہیں کے
audio/5_0_4_15.wav,Disgust,تم اپنا گناہ سماجی کاموں اور لوگوں کے کام اور لوگوں کی مدد کر کے چھپا لو گی,5_0_4_15,5.712108843537415,0.118376649916172,clean_ok,ok,5,[CURR] تم اپنا گناہ سماجی کاموں اور لوگوں کے کام اور لوگوں کی مدد کر کے چھپا لو گی
audio/1_0_7_24.wav,Sad,میاں بیوی میں محبت اور عزت تو ہوتی ہے,1_0_7_24,6.211337868480726,0.1272740811109542,clean_ok,ok,3,[CURR] میاں بیوی میں محبت اور عزت تو ہوتی ہے
audio/6_1_1_03.wav,Angry,میں نے کہا نا میں نے تمہاری کوئی بات نہیں سنی,6_1_1_03,1.9837414965986395,0.1547429263591766,clean_ok,ok,2,[CURR] میں نے کہا نا میں نے تمہاری کوئی بات نہیں سنی
audio/6_1_1_49.wav,Angry,مجھے ہاسٹل میں ڈال دیا اس کی خاطر,6_1_1_49,2.1340136054421768,0.169672429561615,clean_ok,ok,2,[CURR] مجھے ہاسٹل میں ڈال دیا اس کی خاطر
audio/3_0_3_40.wav,Boredum,صاف ہی کہو کہ حقیقتیں دیکھ کر ڈر گئی ہو,3_0_3_40,4.435011337868481,0.1259597390890121,clean_ok,ok,6,[CURR] صاف ہی کہو کہ حقیقتیں دیکھ کر ڈر گئی ہو
audio/2_0_6_44.wav,Neutral,اب اسے بھی جا کر سمجھا دیں کہ وہ وہاں ارام کریں,2_0_6_44,4.272380952380952,0.114254280924797,clean_ok,ok,0,[CURR] اب اسے بھی جا کر سمجھا دیں کہ وہ وہاں ارام کریں
audio/4_0_4_01.wav,Disgust,میں وہی کر رہا تھا جو ایک بھائی کو کرنا چاہیے,4_0_4_01,2.2407256235827666,0.165446862578392,clean_ok,ok,5,[CURR] میں وہی کر رہا تھا جو ایک بھائی کو کرنا چاہیے
audio/8_1_2_09.wav,Fear,زید کو فون کریں رخصتی کا وقت ہونے والا ہے,8_1_2_09,2.786394557823129,0.0985487475991249,clean_ok,ok,4,[CURR] زید کو فون کریں رخصتی کا وقت ہونے والا ہے
audio/7_1_7_32.wav,Sad,تم گولی کھاؤ میں پانی پلاتی ہوں,7_1_7_32,1.949931972789116,0.1341693997383117,clean_ok,ok,3,[CURR] تم گولی کھاؤ میں پانی پلاتی ہوں
audio/7_1_6_27.wav,Neutral,نہیں مطلب اتنی کوئی پریشانی کی بات بھی نہیں ہے ا,7_1_6_27,3.250793650793651,0.0856025964021682,clean_ok,ok,0,[CURR] نہیں مطلب اتنی کوئی پریشانی کی بات بھی نہیں ہے ا
audio/10_1_5_26.wav,Happy,آپ جیسی کامیابی نہیں ملنے والی مجھے,10_1_5_26,2.380045351473923,0.1249468401074409,clean_ok,ok,1,[CURR] آپ جیسی کامیابی نہیں ملنے والی مجھے
audio/8_1_5_22.wav,Happy,یہ شام میری سہیلی,8_1_5_22,1.811156462585034,0.1995860487222671,clean_ok,ok,1,[CURR] یہ شام میری سہیلی
audio/8_1_7_43.wav,Sad,لیکن میں آپ لوگوں سے بہت شرمندہ ہوں,8_1_7_43,2.622403628117914,0.1239206790924072,clean_ok,ok,3,[CURR] لیکن میں آپ لوگوں سے بہت شرمندہ ہوں
audio/6_1_2_37.wav,Fear,مجھے تو ایک ہی ڈر ہے,6_1_2_37,1.9759183673469387,0.1158392131328582,clean_ok,ok,4,[CURR] مجھے تو ایک ہی ڈر ہے
audio/2_0_1_21.wav,Angry,میں تم سے بات کر رہا ہوں جو پوچھا رہا ہوں جواب دو,2_0_1_21,2.7822902494331068,0.1467034518718719,clean_ok,ok,2,[CURR] میں تم سے بات کر رہا ہوں جو پوچھا رہا ہوں جواب دو
audio/2_0_1_18.wav,Angry,پولیس والے گیم کر رہے ہیں سمجھ کیوں نہیں اتی تمہیں,2_0_1_18,2.10140589569161,0.2573555409908294,clean_ok,ok,2,[CURR] پولیس والے گیم کر رہے ہیں سمجھ کیوں نہیں اتی تمہیں
audio/4_0_5_47.wav,Happy,جو اپ چھ چھ فون لے کر رکھتی ہیں,4_0_5_47,2.020136054421769,0.2268737554550171,clean_ok,ok,1,[CURR] جو اپ چھ چھ فون لے کر رکھتی ہیں
audio/3_0_6_26.wav,Neutral,میرے ان تصورات سے بالکل مختلف,3_0_6_26,2.69968253968254,0.0467631332576274,clean_ok,ok,0,[CURR] میرے ان تصورات سے بالکل مختلف
audio/3_0_5_48.wav,Happy,شرمندہ اپ لوگوں نے کرنا شروع کر دیا ہے,3_0_5_48,2.6354648526077096,0.2056870013475418,clean_ok,ok,1,[CURR] شرمندہ اپ لوگوں نے کرنا شروع کر دیا ہے
audio/4_0_6_26.wav,Neutral,تمہاری اور اس کی حفاظت اب موسی کی ذمہ داری ہے,4_0_6_26,4.190136054421768,0.1591741889715194,clean_ok,ok,0,[CURR] تمہاری اور اس کی حفاظت اب موسی کی ذمہ داری ہے
audio/3_0_6_46.wav,Neutral,ہاں یاد ایا اج وہ تمہارے شیخ صاحب اگئے تھے,3_0_6_46,5.352199546485261,0.0617885068058967,clean_ok,ok,0,[CURR] ہاں یاد ایا اج وہ تمہارے شیخ صاحب اگئے تھے
audio/8_1_2_41.wav,Fear,یہ جھوٹ بول رہی ہیں نا ایسا نہیں ہو سکتا زین,8_1_2_41,4.694013605442177,0.1055914089083671,clean_ok,ok,4,[CURR] یہ جھوٹ بول رہی ہیں نا ایسا نہیں ہو سکتا زین
audio/10_1_6_23.wav,Neutral,دُعا کیجئے گا,10_1_6_23,0.8243990929705215,0.1221350282430648,too_short,ok,0,[CURR] دُعا کیجئے گا
audio/2_0_1_43.wav,Angry,اور اج اگر اس کی ماں کو کچھ ہو جاتا تو,2_0_1_43,2.0825850340136056,0.1567162573337555,clean_ok,ok,2,[CURR] اور اج اگر اس کی ماں کو کچھ ہو جاتا تو
audio/5_0_7_05.wav,Sad,یہ الزام ہے کیسی عورت ہو تم,5_0_7_05,3.320453514739229,0.1631846725940704,clean_ok,ok,3,[CURR] یہ الزام ہے کیسی عورت ہو تم
audio/2_0_4_33.wav,Disgust,میں نہیں چاہتا میرا پیٹ خراب ہو جائے یہ لو,2_0_4_33,1.930204081632653,0.171208456158638,clean_ok,ok,5,[CURR] میں نہیں چاہتا میرا پیٹ خراب ہو جائے یہ لو
audio/10_1_5_42.wav,Happy,جو مانگو گی بغیر سوال کیے دیں گے,10_1_5_42,2.2647392290249435,0.1647462397813797,clean_ok,ok,1,[CURR] جو مانگو گی بغیر سوال کیے دیں گے
audio/7_1_4_12.wav,Disgust,تمہیں لگتا ہے یہ غنڈاگردی ہوتی ہے,7_1_4_12,1.8924263038548752,0.1412896513938903,clean_ok,ok,5,[CURR] تمہیں لگتا ہے یہ غنڈاگردی ہوتی ہے
audio/3_0_3_08.wav,Boredum,تعجب ہے میں اس سے ڈر رہا ہوں وہ مجھ سے ڈر رہے ہو,3_0_3_08,5.410249433106576,0.0994996502995491,clean_ok,ok,6,[CURR] تعجب ہے میں اس سے ڈر رہا ہوں وہ مجھ سے ڈر رہے ہو
audio/8_1_6_30.wav,Neutral,اس کے پاس جانا چاہتی ہوں میں معافی مانگنے کو بھی تیار ہوں اس سے,8_1_6_30,4.293832199546485,0.1413406282663345,clean_ok,ok,0,[CURR] اس کے پاس جانا چاہتی ہوں میں معافی مانگنے کو بھی تیار ہوں اس سے
audio/9_1_2_32.wav,Fear,وہ بتا رہی تھی کہ رابیل کی حالت بہت خراب ہے,9_1_2_32,3.509614512471656,0.1334634572267532,clean_ok,ok,4,[CURR] وہ بتا رہی تھی کہ رابیل کی حالت بہت خراب ہے
audio/7_1_2_28.wav,Fear,ہو نہ ہو مجھے وہ پسند ہی نہیں ہے,7_1_2_28,2.733673469387755,0.1841543316841125,clean_ok,ok,4,[CURR] ہو نہ ہو مجھے وہ پسند ہی نہیں ہے
audio/2_0_7_44.wav,Sad,شایان کے جانے کے بعد تو ایسا لگتا ہے جیسے میرا بازو کٹ گیا ہے,2_0_7_44,4.900680272108843,0.1266759186983108,clean_ok,ok,3,[CURR] شایان کے جانے کے بعد تو ایسا لگتا ہے جیسے میرا بازو کٹ گیا ہے
audio/7_1_2_05.wav,Fear,لیکن میں جھوٹ نہیں بول رہی,7_1_2_05,1.6950566893424035,0.1178787127137184,clean_ok,ok,4,[CURR] لیکن میں جھوٹ نہیں بول رہی
audio/3_0_1_24.wav,Angry,اس بدبخت کو گریبان سے پکڑ کر دروازے پر کھڑی رہو گی,3_0_1_24,4.229795918367347,0.0862635374069213,clean_ok,ok,2,[CURR] اس بدبخت کو گریبان سے پکڑ کر دروازے پر کھڑی رہو گی
audio/7_1_2_07.wav,Fear,نہیں ملاقات ہو سکی,7_1_2_07,1.3119274376417234,0.1166980490088462,clean_ok,ok,4,[CURR] نہیں ملاقات ہو سکی
audio/3_0_3_07.wav,Boredum,خیر وہ تو پتہ چل ہی گیا ہے,3_0_3_07,3.250793650793651,0.1768223494291305,clean_ok,ok,6,[CURR] خیر وہ تو پتہ چل ہی گیا ہے
audio/5_0_2_17.wav,Fear,کوئی نیا تماشہ کرنے سے پہلے یہ یاد رکھنا,5_0_2_17,3.1695238095238096,0.07040586322546,clean_ok,ok,4,[CURR] کوئی نیا تماشہ کرنے سے پہلے یہ یاد رکھنا
audio/7_1_3_24.wav,Boredum,احسان کبھی کسی کا لیا ہی نہیں اور,7_1_3_24,2.138095238095238,0.2538199722766876,clean_ok,ok,6,[CURR] احسان کبھی کسی کا لیا ہی نہیں اور
audio/5_0_1_14.wav,Angry,تو بڑی خود غرض ہے,5_0_1_14,1.2883673469387755,0.2112022638320922,clean_ok,ok,2,[CURR] تو بڑی خود غرض ہے
audio/1_0_1_22.wav,Angry,اس بار اسے جواب دینا پڑے گا,1_0_1_22,3.517823129251701,0.1303266882896423,clean_ok,ok,2,[CURR] اس بار اسے جواب دینا پڑے گا
audio/7_1_5_31.wav,Happy,ہاشم اتنی اسانی سے ان کو مائنس کر سکتے ہو اظہار,7_1_5_31,3.3728344671201813,0.1156087666749954,clean_ok,ok,1,[CURR] ہاشم اتنی اسانی سے ان کو مائنس کر سکتے ہو اظہار
audio/10_1_7_46.wav,Sad,سنبھلنے کا کوئی فائدہ نہیں,10_1_7_46,1.253015873015873,0.1493116170167923,clean_ok,ok,3,[CURR] سنبھلنے کا کوئی فائدہ نہیں
audio/7_1_2_09.wav,Fear,لڑائی انہوں نے شروع کی تھی,7_1_2_09,1.4280272108843537,0.146838366985321,clean_ok,ok,4,[CURR] لڑائی انہوں نے شروع کی تھی
audio/3_0_3_45.wav,Boredum,لیکن اس سے کیا فرق پڑتا ہے,3_0_3_45,1.98530612244898,0.1124117597937583,clean_ok,ok,6,[CURR] لیکن اس سے کیا فرق پڑتا ہے
audio/10_1_3_41.wav,Boredum,کوئی یاد آگیا,10_1_3_41,1.0033333333333334,0.0913372933864593,clean_ok,ok,6,[CURR] کوئی یاد آگیا
audio/6_1_1_37.wav,Angry,کیوں جھوٹ بول رہا ہے سب سے تو,6_1_1_37,1.2697732426303854,0.1533809304237365,clean_ok,ok,2,[CURR] کیوں جھوٹ بول رہا ہے سب سے تو
audio/1_0_5_50.wav,Happy,شکر ہے اللہ کا میں کبھی پکڑا نہیں گیا,1_0_5_50,2.078185941043084,0.1738795042037964,clean_ok,ok,1,[CURR] شکر ہے اللہ کا میں کبھی پکڑا نہیں گیا
audio/8_1_1_46.wav,Angry,اس کی ضرورت نہیں ہے باسم انکل کی وہ واپس نہیں ائے گا,8_1_1_46,2.899183673469388,0.1628192216157913,clean_ok,ok,2,[CURR] اس کی ضرورت نہیں ہے باسم انکل کی وہ واپس نہیں ائے گا
audio/4_0_5_39.wav,Happy,تشریف رکھیے,4_0_5_39,0.8266439909297052,0.2030705362558365,too_short,ok,1,[CURR] تشریف رکھیے
audio/3_0_4_28.wav,Disgust,مجھے عورتوں کی جاب سے چڑ ہے,3_0_4_28,3.813106575963719,0.0810891911387443,clean_ok,ok,5,[CURR] مجھے عورتوں کی جاب سے چڑ ہے
audio/6_1_4_43.wav,Disgust,تو اپنے دکھڑے لے کر بیٹھ جاتی ہے یا میری دکھتی رگ پر ہاتھ رکھ دیتی ہیں,6_1_4_43,3.3668934240362813,0.1829906702041626,clean_ok,ok,5,[CURR] تو اپنے دکھڑے لے کر بیٹھ جاتی ہے یا میری دکھتی رگ پر ہاتھ رکھ دیتی ہیں
audio/4_0_5_02.wav,Happy,جب ایسی لڑکی مل جائے گی تو بتا دیجیے گا میں کر لوں گا شادی,4_0_5_02,3.680362811791383,0.1081526279449462,clean_ok,ok,1,[CURR] جب ایسی لڑکی مل جائے گی تو بتا دیجیے گا میں کر لوں گا شادی
audio/7_1_1_10.wav,Angry,ایسے بڑوں سے ایسے ہی بات کی جاتی ہے بھابھی,7_1_1_10,2.0549659863945577,0.2320455312728881,clean_ok,ok,2,[CURR] ایسے بڑوں سے ایسے ہی بات کی جاتی ہے بھابھی
audio/9_1_5_28.wav,Happy,بہت پیاری بہت اچھی,9_1_5_28,1.6238548752834467,0.1099220216274261,clean_ok,ok,1,[CURR] بہت پیاری بہت اچھی
audio/10_1_6_35.wav,Neutral,تم تو مجھے جانتے ہو تمہی یہ بات کر رہے ہو,10_1_6_35,2.6122448979591835,0.1599684208631515,clean_ok,ok,0,[CURR] تم تو مجھے جانتے ہو تمہی یہ بات کر رہے ہو
audio/10_1_6_12.wav,Neutral,آپ کا زمانہ اور تھا,10_1_6_12,1.1711791383219954,0.1797898709774017,clean_ok,ok,0,[CURR] آپ کا زمانہ اور تھا
audio/9_1_4_45.wav,Disgust,چہیتی محبوبہ کی وجہ سے چھوڑ رہے ہو,9_1_4_45,1.8882539682539683,0.1852592527866363,clean_ok,ok,5,[CURR] چہیتی محبوبہ کی وجہ سے چھوڑ رہے ہو
audio/10_1_2_19.wav,Fear,تم نے مجھے بتایا کیوں نہیں,10_1_2_19,1.109591836734694,0.102146565914154,clean_ok,ok,4,[CURR] تم نے مجھے بتایا کیوں نہیں
audio/9_1_6_09.wav,Neutral,ہاں بس ذرا سی ہوش نہیں ہے اُسے,9_1_6_09,2.1273922902494333,0.1343596875667572,clean_ok,ok,0,[CURR] ہاں بس ذرا سی ہوش نہیں ہے اُسے
audio/5_0_1_41.wav,Angry,خاموش,5_0_1_41,1.003310657596372,0.190917432308197,clean_ok,ok,2,[CURR] خاموش
audio/5_0_4_06.wav,Disgust,ائے کیا مصیبت ہے,5_0_4_06,3.1029478458049886,0.2049126178026199,clean_ok,ok,5,[CURR] ائے کیا مصیبت ہے
audio/4_0_7_26.wav,Sad,بہت سستا سودا کیا ہے تم نے میرے بدلے,4_0_7_26,2.759705215419501,0.1503041386604309,clean_ok,ok,3,[CURR] بہت سستا سودا کیا ہے تم نے میرے بدلے
audio/5_0_7_48.wav,Sad,اس کا کوئی قرض ہے جسے جو اتر ہی نہیں رہا بڑا بوجھ ہے دل پر,5_0_7_48,6.919546485260771,0.0944290161132812,clean_ok,ok,3,[CURR] اس کا کوئی قرض ہے جسے جو اتر ہی نہیں رہا بڑا بوجھ ہے دل پر
audio/10_1_5_49.wav,Happy,واہ رے واہ,10_1_5_49,1.4705442176870749,0.1378337740898132,clean_ok,ok,1,[CURR] واہ رے واہ
audio/6_1_3_34.wav,Boredum,طبیعت ٹھیک ہے طبیعت کو کیا ہونا ہے میری,6_1_3_34,2.0770068027210886,0.1326577812433242,clean_ok,ok,6,[CURR] طبیعت ٹھیک ہے طبیعت کو کیا ہونا ہے میری
audio/7_1_1_38.wav,Angry,ہاں نہیں ملتے بھائی میرے مزاج کسی سے بھی,7_1_1_38,2.1710657596371883,0.2506872415542602,clean_ok,ok,2,[CURR] ہاں نہیں ملتے بھائی میرے مزاج کسی سے بھی
audio/2_0_6_41.wav,Neutral,اپ اسے جا کر بتا دیں,2_0_6_41,1.3523809523809525,0.1573821306228637,clean_ok,ok,0,[CURR] اپ اسے جا کر بتا دیں
audio/2_0_6_13.wav,Neutral,تمہیں کیا لگتا ہے تم نے ٹھیک کیا ہے,2_0_6_13,1.7531065759637188,0.1742435991764068,clean_ok,ok,0,[CURR] تمہیں کیا لگتا ہے تم نے ٹھیک کیا ہے
audio/4_0_2_25.wav,Fear,بقو مت پتہ نہیں کیا بکواس کرتے جا رہے ہو,4_0_2_25,2.775986394557823,0.1170211061835289,clean_ok,ok,4,[CURR] بقو مت پتہ نہیں کیا بکواس کرتے جا رہے ہو
audio/8_1_5_12.wav,Happy,مجھے ہمیشہ لگتا تھا اپ بس ائیں گے مجھے جھوٹی موٹی تسلیاں دیں گے اور چلے جائیں گے,8_1_5_12,4.00015873015873,0.211646094918251,clean_ok,ok,1,[CURR] مجھے ہمیشہ لگتا تھا اپ بس ائیں گے مجھے جھوٹی موٹی تسلیاں دیں گے اور چلے جائیں گے
audio/10_1_1_09.wav,Angry,تم نے ہر کسی کو حُسنِ جہاں سمجھ رکھا ہے,10_1_1_09,2.122766439909297,0.1509322822093963,clean_ok,ok,2,[CURR] تم نے ہر کسی کو حُسنِ جہاں سمجھ رکھا ہے
audio/7_1_5_13.wav,Happy,یہ سوال کرنے کے لیے لیا ہے,7_1_5_13,1.938866213151928,0.1949180960655212,clean_ok,ok,1,[CURR] یہ سوال کرنے کے لیے لیا ہے
audio/1_0_2_22.wav,Fear,مجھ سے نہیں ہوگا میں میں جہاں ارا اور گیتی کا سامنا نہیں کر سکتا,1_0_2_22,5.7817687074829935,0.0829187110066413,clean_ok,ok,4,[CURR] مجھ سے نہیں ہوگا میں میں جہاں ارا اور گیتی کا سامنا نہیں کر سکتا
audio/2_0_4_03.wav,Disgust,اتنی سی بات نہیں ہے,2_0_4_03,1.0769614512471657,0.1369462758302688,clean_ok,ok,5,[CURR] اتنی سی بات نہیں ہے
audio/8_1_3_48.wav,Boredum,مطلب,8_1_3_48,1.8118367346938773,0.1539791524410247,clean_ok,ok,6,[CURR] مطلب
audio/6_1_2_33.wav,Fear,کتنی دیر سے انتظار کر رہی تھی کہاں تھے تم,6_1_2_33,1.864580498866213,0.1634905785322189,clean_ok,ok,4,[CURR] کتنی دیر سے انتظار کر رہی تھی کہاں تھے تم
audio/10_1_3_15.wav,Boredum,ہاں کر رہی ہوں,10_1_3_15,1.5366213151927437,0.111391469836235,clean_ok,ok,6,[CURR] ہاں کر رہی ہوں
audio/5_0_1_05.wav,Angry,اس کی اس لیے میں نے اسے سامنے نکالا ہے,5_0_1_05,2.380045351473923,0.1610918045043945,clean_ok,ok,2,[CURR] اس کی اس لیے میں نے اسے سامنے نکالا ہے
audio/3_0_2_33.wav,Fear,مسجد اور نماز سے چمڑا رہا داڑھی منڈوا کر تو تمہارے ساتھ نہیں گیا,3_0_2_33,5.804988662131519,0.1682776063680648,clean_ok,ok,4,[CURR] مسجد اور نماز سے چمڑا رہا داڑھی منڈوا کر تو تمہارے ساتھ نہیں گیا
audio/3_0_4_46.wav,Disgust,کس سے بات کر لیں,3_0_4_46,1.7574829931972789,0.1540195494890213,clean_ok,ok,5,[CURR] کس سے بات کر لیں
audio/6_1_1_32.wav,Angry,میں نے سن لیا اب میں کیا کروں,6_1_1_32,1.8411791383219955,0.2740806639194488,clean_ok,ok,2,[CURR] میں نے سن لیا اب میں کیا کروں
audio/2_0_2_04.wav,Fear,اپ کا انتظار ہم کیوں کریں اپ کا انتظار تو مجرموں کو ہوتا نہیں,2_0_2_04,3.5937868480725625,0.1642716228961944,clean_ok,ok,4,[CURR] اپ کا انتظار ہم کیوں کریں اپ کا انتظار تو مجرموں کو ہوتا نہیں
audio/5_0_1_30.wav,Angry,اے صاحب دے رہے ہیں چل,5_0_1_30,1.8924263038548752,0.2145122736692428,clean_ok,ok,2,[CURR] اے صاحب دے رہے ہیں چل
audio/6_1_7_37.wav,Sad,ساری زندگی میں نے ایسی اذیت برداشت نہیں کی,6_1_7_37,2.793514739229025,0.0885798633098602,clean_ok,ok,3,[CURR] ساری زندگی میں نے ایسی اذیت برداشت نہیں کی
audio/1_0_3_09.wav,Boredum,میں نا اچھا باب بن سکا نہ اچھا شوہر,1_0_3_09,3.239183673469388,0.0756725594401359,clean_ok,ok,6,[CURR] میں نا اچھا باب بن سکا نہ اچھا شوہر
audio/4_0_7_02.wav,Sad,سودا لگتا ہے تو میں یہ کمتری بالا طری کا سودا,4_0_7_02,4.228684807256236,0.1227468252182006,clean_ok,ok,3,[CURR] سودا لگتا ہے تو میں یہ کمتری بالا طری کا سودا
audio/1_0_2_14.wav,Fear,بس منور فیصلہ ہو چکا,1_0_2_14,2.9373242630385485,0.1406633406877517,clean_ok,ok,4,[CURR] بس منور فیصلہ ہو چکا
audio/4_0_3_20.wav,Boredum,قدم خودبخود چلنے لگے جب ہوش آیا تو تمہاری دہلیز پر کھڑا تھا,4_0_3_20,4.144761904761904,0.1080304309725761,clean_ok,ok,6,[CURR] قدم خودبخود چلنے لگے جب ہوش آیا تو تمہاری دہلیز پر کھڑا تھا
audio/3_0_5_05.wav,Happy,ہاں ہاں لو بھائی گھنٹی تو ہم نے ٹھیک کر دی,3_0_5_05,4.713650793650793,0.0871216282248497,clean_ok,ok,1,[CURR] ہاں ہاں لو بھائی گھنٹی تو ہم نے ٹھیک کر دی
audio/7_1_6_39.wav,Neutral,بھابھی کو کوئی شک ہوگا تبھی تو انہوں نے کہا ہے,7_1_6_39,2.5541950113378684,0.2165554612874984,clean_ok,ok,0,[CURR] بھابھی کو کوئی شک ہوگا تبھی تو انہوں نے کہا ہے
audio/7_1_1_36.wav,Angry,وہ حیثیت چاہیے جو ایک بہو کی بیوی کا حق ہوتا ہے,7_1_1_36,4.175328798185941,0.1294149905443191,clean_ok,ok,2,[CURR] وہ حیثیت چاہیے جو ایک بہو کی بیوی کا حق ہوتا ہے
audio/6_1_5_25.wav,Happy,ہا ہا جی ہا ہا,6_1_5_25,2.095147392290249,0.0829454362392425,clean_ok,ok,1,[CURR] ہا ہا جی ہا ہا
audio/6_1_4_47.wav,Disgust,چلے ٹھیک ہے اپ نہ مانیں ہو سکتا ہے میں ہی غلط ہوں,6_1_4_47,3.652108843537415,0.1408882141113281,clean_ok,ok,5,[CURR] چلے ٹھیک ہے اپ نہ مانیں ہو سکتا ہے میں ہی غلط ہوں
audio/2_0_7_07.wav,Sad,زفرا تم اتنا سٹریس مت لو ابھی تمہیں وہاں جانا ہے,2_0_7_07,5.572789115646258,0.1332647502422332,clean_ok,ok,3,[CURR] زفرا تم اتنا سٹریس مت لو ابھی تمہیں وہاں جانا ہے
audio/3_0_7_20.wav,Sad,سنا ہے ماں اگر ڈر جائے تو عام لوگوں کو بھی ڈر ہی جانا چاہیے,3_0_7_20,8.879115646258503,0.1350153386592865,too_long,ok,3,[CURR] سنا ہے ماں اگر ڈر جائے تو عام لوگوں کو بھی ڈر ہی جانا چاہیے
audio/9_1_1_44.wav,Angry,ارے تو یہاں سے بات نہ کر مجھ سے,9_1_1_44,2.464421768707483,0.1982157975435257,clean_ok,ok,2,[CURR] ارے تو یہاں سے بات نہ کر مجھ سے
audio/7_1_5_24.wav,Happy,کی طرح کیوں ایسے,7_1_5_24,1.6205442176870748,0.1459899842739105,clean_ok,ok,1,[CURR] کی طرح کیوں ایسے
